datetime,Latitude,Longitude,State Name,County Name,CO,NO2,O3,SO2,hour,day_of_week,month,day_of_year,is_weekend,location_id
2024-10-29 16:00:00,34.14435,-117.85036,California,Los Angeles,,7.2,,,16,1,10,303,0,371
2024-10-29 16:00:00,34.44806,-119.2313,California,Ventura,,,0.043,,16,1,10,303,0,394
2024-10-29 16:00:00,36.694261,-121.623271,California,Monterey,0.0,,,,16,1,10,303,0,583
2024-10-29 16:00:00,39.474976,-91.788991,Missouri,Monroe,,0.6,,,16,1,10,303,0,872
2024-10-29 16:00:00,39.787933,-86.13088,Indiana,Marion,0.3,,,,16,1,10,303,0,916
2024-10-29 16:00:00,40.146667,-79.902222,Pennsylvania,Washington,,3.7,,,16,1,10,303,0,980
2024-10-29 16:00:00,41.69666,-86.214722,Indiana,St. Joseph,,1.8,,,16,1,10,303,0,1177
2024-10-29 16:00:00,42.240556,-83.599722,Michigan,Washtenaw,,,0.049,,16,1,10,303,0,1232
2024-10-29 16:00:00,42.298493,-72.334079,Massachusetts,Hampshire,,0.0,,,16,1,10,303,0,1241
2024-10-29 16:00:00,42.312158,-83.091943,Michigan,Wayne,,10.0,,,16,1,10,303,0,1244
2024-10-29 16:00:00,42.3295,-71.0826,Massachusetts,Suffolk,,,,0.5,16,1,10,303,0,1246
2024-10-29 16:00:00,42.43084,-83.000138,Michigan,Wayne,,4.2,,,16,1,10,303,0,1255
2024-10-29 16:00:00,42.862531,-71.38014,New Hampshire,Rockingham,0.319,,,,16,1,10,303,0,1292
2024-10-29 16:00:00,43.608056,-72.982778,Vermont,Rutland,0.3,,,,16,1,10,303,0,1351
2024-10-29 16:00:00,44.980995,-93.273719,Minnesota,Hennepin,0.5,,,,16,1,10,303,0,1423
2024-10-29 16:00:00,46.825425,-100.76821,North Dakota,Burleigh,,,,0.4,16,1,10,303,0,1458
2024-10-29 17:00:00,30.262347,-93.284906,Louisiana,Calcasieu,,,,0.4,17,1,10,303,0,147
2024-10-29 17:00:00,32.329111,-90.182722,Mississippi,Hinds,0.276,,,,17,1,10,303,0,214
2024-10-29 17:00:00,32.789565,-116.944308,California,San Diego,,,,0.0,17,1,10,303,0,248
2024-10-29 17:00:00,33.41046,-112.00264,Arizona,Maricopa,,8.0,,,17,1,10,303,0,293
2024-10-29 17:00:00,33.4265,-112.11821,Arizona,Maricopa,,,,0.0,17,1,10,303,0,297
2024-10-29 17:00:00,34.06659,-118.22688,California,Los Angeles,0.187,,,,17,1,10,303,0,362
2024-10-29 17:00:00,35.002304,-78.991692,North Carolina,Cumberland,,,,0.0,17,1,10,303,0,429
2024-10-29 17:00:00,35.01708,-106.65739,New Mexico,Bernalillo,,2.6,,,17,1,10,303,0,430
2024-10-29 17:00:00,35.063569,-106.647503,New Mexico,Bernalillo,,6.1,,,17,1,10,303,0,436
2024-10-29 17:00:00,35.331612,-118.999961,California,Kern,,6.9,,,17,1,10,303,0,460
2024-10-29 17:00:00,35.856111,-78.574167,North Carolina,Wake,,,,0.1,17,1,10,303,0,502
2024-10-29 17:00:00,36.1424,-86.7341,Tennessee,Davidson,0.6,,,,17,1,10,303,0,536
2024-10-29 17:00:00,36.521066,-82.502454,Tennessee,Sullivan,,,,6.0,17,1,10,303,0,572
2024-10-29 17:00:00,36.66525,-76.73078,Virginia,Suffolk City,,,0.031,,17,1,10,303,0,582
2024-10-29 17:00:00,37.08727,-88.60801,Kentucky,McCracken,,3.5,,,17,1,10,303,0,610
2024-10-29 17:00:00,38.612034,-90.160477,Illinois,Saint Clair,,13.4,,,17,1,10,303,0,755
2024-10-29 17:00:00,38.613779,-121.368014,California,Sacramento,,5.0,,,17,1,10,303,0,756
2024-10-29 17:00:00,38.63114,-90.28115,Missouri,St. Louis City,0.252,,,,17,1,10,303,0,758
2024-10-29 17:00:00,39.743724,-105.177989,Colorado,Jefferson,,,0.035,,17,1,10,303,0,906
2024-10-29 17:00:00,39.866834,-88.925594,Illinois,Macon,,,,3.9,17,1,10,303,0,934
2024-10-29 17:00:00,40.394651,-80.611813,West Virginia,Brooke,,,,1.0,17,1,10,303,0,1010
2024-10-29 17:00:00,40.628056,-75.341111,Pennsylvania,Northampton,,,,0.9,17,1,10,303,0,1044
2024-10-29 17:00:00,41.606662,-87.304943,Indiana,Lake,,,0.044,,17,1,10,303,0,1160
2024-10-29 17:00:00,42.312078,-83.103469,Michigan,Wayne,,,,2.3,17,1,10,303,0,1243
2024-10-29 17:00:00,42.4006,-76.6538,New York,Tompkins,,,0.039,,17,1,10,303,0,1253
2024-10-29 17:00:00,45.806311,-108.425978,Montana,Yellowstone,,3.0,,,17,1,10,303,0,1443
2024-10-29 18:00:00,27.8492,-80.4554,Florida,Indian River,,,0.047,,18,1,10,303,0,55
2024-10-29 18:00:00,29.834167,-95.489167,Texas,Harris,,0.6,,,18,1,10,303,0,116
2024-10-29 18:00:00,33.4265,-112.11821,Arizona,Maricopa,,,,0.0,18,1,10,303,0,297
2024-10-29 18:00:00,33.819305,-117.918759,California,Orange,0.693,,,,18,1,10,303,0,341
2024-10-29 18:00:00,33.83062,-117.93845,California,Orange,0.2,,,,18,1,10,303,0,343
2024-10-29 18:00:00,35.2632,-79.8365,North Carolina,Montgomery,,,0.031,,18,1,10,303,0,454
2024-10-29 18:00:00,35.614131,-97.475083,Oklahoma,Oklahoma,,2.0,,,18,1,10,303,0,487
2024-10-29 18:00:00,36.30815,-119.3129,California,Tulare,,16.5,,,18,1,10,303,0,555
2024-10-29 18:00:00,37.63211,-91.13565,Missouri,Iron,,,,0.4,18,1,10,303,0,649
2024-10-29 18:00:00,37.97768,-87.596836,Indiana,Vanderburgh,0.2,,,,18,1,10,303,0,688
2024-10-29 18:00:00,38.22876,-85.65452,Kentucky,Jefferson,,12.3,,,18,1,10,303,0,714
2024-10-29 18:00:00,38.47753,-78.81952,Virginia,Rockingham,,6.0,,,18,1,10,303,0,735
2024-10-29 18:00:00,39.73217,-105.0153,Colorado,Denver,,10.2,,,18,1,10,303,0,904
2024-10-29 18:00:00,40.814183,-79.56475,Pennsylvania,Armstrong,,,0.043,,18,1,10,303,0,1076
2024-10-29 18:00:00,41.825708,-79.119952,Pennsylvania,Warren,,,,0.5,18,1,10,303,0,1198
2024-10-29 18:00:00,42.86183,-71.878626,New Hampshire,Hillsborough,0.051,,,,18,1,10,303,0,1291
2024-10-29 18:00:00,44.08747,-75.97316,New York,Jefferson,,,0.038,,18,1,10,303,0,1375
2024-10-29 19:00:00,26.053889,-80.256944,Florida,Broward,0.131,,,,19,1,10,303,0,25
2024-10-29 19:00:00,28.053611,-80.628611,Florida,Brevard,,,0.043,,19,1,10,303,0,65
2024-10-29 19:00:00,33.901389,-118.205,California,Los Angeles,0.2,,,,19,1,10,303,0,346
2024-10-29 19:00:00,34.06703,-117.7514,California,Los Angeles,,,0.019,,19,1,10,303,0,363
2024-10-29 19:00:00,35.9359,-81.5306,North Carolina,Caldwell,,,0.028,,19,1,10,303,0,505
2024-10-29 19:00:00,37.289732,-120.429718,California,Merced,,,0.006,,19,1,10,303,0,628
2024-10-29 19:00:00,37.62668,-79.51257,Virginia,Rockbridge,,,0.028,,19,1,10,303,0,648
2024-10-29 19:00:00,38.581799,-90.865528,Missouri,Saint Charles,,,,0.0,19,1,10,303,0,749
2024-10-29 19:00:00,38.770081,-99.763424,Kansas,Trego,,,,0.1,19,1,10,303,0,772
2024-10-29 19:00:00,39.7861,-104.9886,Colorado,Denver,,12.2,,,19,1,10,303,0,915
2024-10-29 19:00:00,40.086944,-108.761389,Colorado,Rio Blanco,,1.1,,,19,1,10,303,0,972
2024-10-29 19:00:00,40.386368,-104.73744,Colorado,Weld,,,0.024,,19,1,10,303,0,1008
2024-10-29 19:00:00,42.452299,-73.239648,Massachusetts,Berkshire,,,0.032,,19,1,10,303,0,1256
2024-10-29 19:00:00,43.13246,-71.458246,New Hampshire,Merrimack,,,,0.0,19,1,10,303,0,1322
2024-10-29 19:00:00,43.145013,-77.55728,New York,Monroe,0.27,,,,19,1,10,303,0,1323
2024-10-29 19:00:00,44.52839,-72.86884,Vermont,Chittenden,,,,0.1,19,1,10,303,0,1399
2024-10-29 20:00:00,19.977467,-155.798067,Hawaii,Hawaii,,,,1.0,20,1,10,303,0,15
2024-10-29 20:00:00,29.686389,-95.294722,Texas,Harris,,,,0.1,20,1,10,303,0,101
2024-10-29 20:00:00,32.329111,-90.182722,Mississippi,Hinds,,,,1.4,20,1,10,303,0,214
2024-10-29 20:00:00,34.1326,-118.1272,California,Los Angeles,0.3,,,,20,1,10,303,0,370
2024-10-29 20:00:00,35.750735,-94.669697,Oklahoma,Adair,0.213,,,,20,1,10,303,0,496
2024-10-29 20:00:00,37.360684,-118.330783,California,Inyo,0.111,,,,20,1,10,303,0,637
2024-10-29 20:00:00,37.488317,-120.836008,California,Stanislaus,,,0.014,,20,1,10,303,0,643
2024-10-29 20:00:00,38.921847,-77.013178,District Of Columbia,District of Columbia,,14.9,,,20,1,10,303,0,792
2024-10-29 20:00:00,39.055277,-76.878333,Maryland,Prince George's,0.182,,,,20,1,10,303,0,811
2024-10-29 20:00:00,39.067159,-88.548934,Illinois,Effingham,,,0.041,,20,1,10,303,0,812
2024-10-29 20:00:00,39.14313,-76.84611,Maryland,Howard,,27.2,,,20,1,10,303,0,826
2024-10-29 20:00:00,39.92002,-77.30968,Pennsylvania,Adams,,2.4,,,20,1,10,303,0,940
2024-10-29 20:00:00,40.807897,-112.087717,Utah,Salt Lake,,1.1,,,20,1,10,303,0,1073
2024-10-29 20:00:00,40.81976,-73.94825,New York,New York,0.195,,,,20,1,10,303,0,1079
2024-10-29 20:00:00,41.4271,-80.1451,Pennsylvania,Mercer,,,0.046,,20,1,10,303,0,1133
2024-10-29 20:00:00,41.485007,-112.021476,Utah,Box Elder,,,0.025,,20,1,10,303,0,1141
2024-10-29 20:00:00,41.78555,-73.74136,New York,Dutchess,,,0.032,,20,1,10,303,0,1193
2024-10-29 20:00:00,45.6451,-89.41848,Wisconsin,Oneida,,,,-0.1,20,1,10,303,0,1438
2024-10-29 21:00:00,21.323745,-158.088613,Hawaii,Honolulu,,1.9,,,21,1,10,303,0,18
2024-10-29 21:00:00,29.997696,-90.411095,Louisiana,St. Charles,,,,0.1,21,1,10,303,0,126
2024-10-29 21:00:00,31.168889,-96.481944,Texas,Robertson,,,,3.6,21,1,10,303,0,180
2024-10-29 21:00:00,33.99958,-117.41601,California,Riverside,,,0.013,,21,1,10,303,0,355
2024-10-29 21:00:00,34.44551,-119.8284,California,Santa Barbara,,,0.036,,21,1,10,303,0,393
2024-10-29 21:00:00,35.438035,-119.016787,California,Kern,,,0.028,,21,1,10,303,0,471
2024-10-29 21:00:00,38.76835,-77.18347,Virginia,Fairfax,,39.3,,,21,1,10,303,0,771
2024-10-29 21:00:00,38.8994,-90.44917,Missouri,Saint Charles,,,0.048,,21,1,10,303,0,789
2024-10-29 21:00:00,38.985477,-86.990419,Indiana,Greene,,,0.038,,21,1,10,303,0,802
2024-10-29 21:00:00,40.026037,-82.432996,Ohio,Licking,,,0.028,,21,1,10,303,0,958
2024-10-29 21:00:00,40.054171,-74.985166,Pennsylvania,Philadelphia,0.4,16.2,,,21,1,10,303,0,962
2024-10-29 21:00:00,40.662961,-111.901851,Utah,Salt Lake,,14.9,,,21,1,10,303,0,1048
2024-10-29 21:00:00,40.961017,-73.139046,New York,Suffolk,0.155,,,,21,1,10,303,0,1090
2024-10-29 21:00:00,41.551667,-86.370556,Indiana,St. Joseph,,,0.045,,21,1,10,303,0,1152
2024-10-29 21:00:00,42.312158,-83.091943,Michigan,Wayne,,,,0.9,21,1,10,303,0,1244
2024-10-29 21:00:00,42.921107,-78.765825,New York,Erie,,10.4,,,21,1,10,303,0,1300
2024-10-29 21:00:00,48.29786,-124.62491,Washington,Clallam,0.131,,,,21,1,10,303,0,1483
2024-10-29 22:00:00,21.30758,-157.85542,Hawaii,Honolulu,0.2,,,,22,1,10,303,0,17
2024-10-29 22:00:00,27.928356,-82.454539,Florida,Hillsborough,,,,4.1,22,1,10,303,0,59
2024-10-29 22:00:00,29.275381,-98.311692,Texas,Bexar,,1.2,,,22,1,10,303,0,88
2024-10-29 22:00:00,29.583047,-95.015544,Texas,Harris,,3.8,,,22,1,10,303,0,96
2024-10-29 22:00:00,29.686389,-95.294722,Texas,Harris,,1.2,,,22,1,10,303,0,101
2024-10-29 22:00:00,31.653086,-97.070704,Texas,McLennan,,,,1.5,22,1,10,303,0,183
2024-10-29 22:00:00,32.329111,-90.182722,Mississippi,Hinds,,,,1.4,22,1,10,303,0,214
2024-10-29 22:00:00,32.412811,-86.263394,Alabama,Montgomery,,,0.029,,22,1,10,303,0,223
2024-10-29 22:00:00,32.882289,-79.977538,South Carolina,Charleston,,,,0.0,22,1,10,303,0,256
2024-10-29 22:00:00,35.002304,-78.991692,North Carolina,Cumberland,,,,0.0,22,1,10,303,0,429
2024-10-29 22:00:00,36.742227,-107.977567,New Mexico,San Juan,,10.5,,,22,1,10,303,0,588
2024-10-29 22:00:00,39.263914,-86.292269,Indiana,Brown,,,0.046,,22,1,10,303,0,838
2024-10-29 22:00:00,39.70595,-79.012,Maryland,Garrett,,2.6,,,22,1,10,303,0,903
2024-10-29 22:00:00,40.46542,-79.960757,Pennsylvania,Allegheny,0.224,,,,22,1,10,303,0,1018
2024-10-29 22:00:00,40.64144,-74.208365,New Jersey,Union,0.3,,,,22,1,10,303,0,1045
2024-10-29 22:00:00,40.67025,-74.126081,New Jersey,Hudson,,8.7,,,22,1,10,303,0,1049
2024-10-29 22:00:00,41.182227,-104.778334,Wyoming,Laramie,0.16,,,,22,1,10,303,0,1109
2024-10-29 22:00:00,41.303614,-111.987871,Utah,Weber,0.3,,,,22,1,10,303,0,1121
2024-10-29 22:00:00,41.492117,-81.678449,Ohio,Cuyahoga,0.203,,,,22,1,10,303,0,1142
2024-10-29 22:00:00,41.588856,-109.237842,Wyoming,Sweetwater,,5.3,,,22,1,10,303,0,1156
2024-10-29 22:00:00,43.87483,-106.50974,Wyoming,Johnson,,0.1,,,22,1,10,303,0,1366
2024-10-29 22:00:00,61.205861,-149.824602,Alaska,Anchorage ,0.244,,,,22,1,10,303,0,1493
2024-10-29 23:00:00,18.198712,-66.052237,Puerto Rico,Caguas,0.0,,,,23,1,10,303,0,2
2024-10-29 23:00:00,27.832413,-97.555387,Texas,Nueces,,,0.03,,23,1,10,303,0,53
2024-10-29 23:00:00,32.29515,-110.9823,Arizona,Pima,0.17,,,,23,1,10,303,0,212
2024-10-29 23:00:00,32.664753,-97.337917,Texas,Tarrant,0.2,,,,23,1,10,303,0,239
2024-10-29 23:00:00,33.153088,-96.115572,Texas,Hunt,,0.9,,,23,1,10,303,0,274
2024-10-29 23:00:00,33.36985,-112.62068,Arizona,Maricopa,,11.0,,,23,1,10,303,0,288
2024-10-29 23:00:00,33.499722,-86.924167,Alabama,Jefferson,0.2,,,,23,1,10,303,0,307
2024-10-29 23:00:00,33.503833,-112.095767,Arizona,Maricopa,,,,0.4,23,1,10,303,0,308
2024-10-29 23:00:00,33.553056,-86.815,Alabama,Jefferson,,,,0.9,23,1,10,303,0,314
2024-10-29 23:00:00,33.793713,-118.171019,California,Los Angeles,,7.4,,,23,1,10,303,0,337
2024-10-29 23:00:00,34.06659,-118.22688,California,Los Angeles,,22.9,,,23,1,10,303,0,362
2024-10-29 23:00:00,36.1424,-86.7341,Tennessee,Davidson,,,,1.0,23,1,10,303,0,536
2024-10-29 23:00:00,37.04926,-86.21487,Kentucky,Warren,,,0.027,,23,1,10,303,0,608
2024-10-29 23:00:00,38.62901,-82.45886,Ohio,Lawrence,,,0.003,,23,1,10,303,0,757
2024-10-29 23:00:00,40.483598,-109.906796,Utah,Uintah,,1.2,,,23,1,10,303,0,1021
2024-10-29 23:00:00,40.816038,-85.661408,Indiana,Wabash,,,0.039,,23,1,10,303,0,1078
2024-10-29 23:00:00,41.330469,-70.785225,Massachusetts,Dukes,,,0.039,,23,1,10,303,0,1123
2024-10-29 23:00:00,41.477011,-81.682383,Ohio,Cuyahoga,,,,4.0,23,1,10,303,0,1139
2024-10-29 23:00:00,41.813049,-88.072827,Illinois,DuPage,,,0.043,,23,1,10,303,0,1195
2024-10-29 23:00:00,41.844722,-79.169722,Pennsylvania,Warren,,,,0.6,23,1,10,303,0,1203
2024-10-29 23:00:00,41.965193,-87.876265,Illinois,Cook,,12.2,,,23,1,10,303,0,1211
2024-10-29 23:00:00,42.51334,-83.005971,Michigan,Macomb,,,0.036,,23,1,10,303,0,1263
2024-10-29 23:00:00,42.719,-109.753,Wyoming,Sublette,,1.0,,,23,1,10,303,0,1276
2024-10-29 23:00:00,44.270093,-71.303821,New Hampshire,Coos,0.138,,,,23,1,10,303,0,1381
2024-10-29 23:00:00,48.29786,-124.62491,Washington,Clallam,0.129,,,,23,1,10,303,0,1483
2024-10-30 00:00:00,29.687748,-81.656509,Florida,Putnam,,,,0.4,0,2,10,304,0,102
2024-10-30 00:00:00,30.439722,-84.346389,Florida,Leon,,,0.03,,0,2,10,304,0,163
2024-10-30 00:00:00,33.219069,-97.196284,Texas,Denton,,0.4,,,0,2,10,304,0,279
2024-10-30 00:00:00,33.698643,-84.272614,Georgia,DeKalb,,17.3,,,0,2,10,304,0,328
2024-10-30 00:00:00,33.85275,-116.54101,California,Riverside,,,0.038,,0,2,10,304,0,344
2024-10-30 00:00:00,33.901389,-118.205,California,Los Angeles,0.3,,,,0,2,10,304,0,346
2024-10-30 00:00:00,33.99958,-117.41601,California,Riverside,0.3,,,,0,2,10,304,0,355
2024-10-30 00:00:00,35.1343,-106.5852,New Mexico,Bernalillo,,,0.048,,0,2,10,304,0,438
2024-10-30 00:00:00,36.742227,-107.977567,New Mexico,San Juan,,9.5,,,0,2,10,304,0,588
2024-10-30 00:00:00,36.78538,-119.77321,California,Fresno,0.742,,,,0,2,10,304,0,589
2024-10-30 00:00:00,37.179125,-113.305096,Utah,Washington,,,0.029,,0,2,10,304,0,618
2024-10-30 00:00:00,37.642165,-120.994212,California,Stanislaus,,,0.003,,0,2,10,304,0,650
2024-10-30 00:00:00,38.47367,-77.76772,Virginia,Fauquier,,,0.027,,0,2,10,304,0,734
2024-10-30 00:00:00,38.70608,-92.09308,Missouri,Callaway,,,0.044,,0,2,10,304,0,763
2024-10-30 00:00:00,39.33746,-76.58905,Maryland,Baltimore (City),,14.9,,,0,2,10,304,0,848
2024-10-30 00:00:00,39.785644,-84.134412,Ohio,Montgomery,,,0.04,,0,2,10,304,0,914
2024-10-30 00:00:00,40.85355,-73.96618,New Jersey,Bergen,,26.0,,,0,2,10,304,0,1083
2024-10-30 00:00:00,41.293015,-89.049425,Illinois,La Salle,,,,0.7,0,2,10,304,0,1119
2024-10-30 00:00:00,43.84539,-104.20512,Wyoming,Weston,,,,0.8,0,2,10,304,0,1364
2024-10-30 00:00:00,44.155636,-103.315765,South Dakota,Meade,,,0.035,,0,2,10,304,0,1378
2024-10-30 00:00:00,44.980995,-93.273719,Minnesota,Hennepin,0.4,,,,0,2,10,304,0,1423
2024-10-30 00:00:00,45.3992,-122.7455,Oregon,Washington,,,0.003,,0,2,10,304,0,1431
2024-10-30 00:00:00,46.696431,-68.033006,Maine,Aroostook,,,,0.2,0,2,10,304,0,1454
2024-10-30 00:00:00,47.568236,-122.308628,Washington,King,,,,0.0,0,2,10,304,0,1475
2024-10-30 01:00:00,27.507904,-99.523949,Texas,Webb,0.1,,,,1,2,10,304,0,45
2024-10-30 01:00:00,27.955133,-82.469532,Florida,Hillsborough,,7.9,,,1,2,10,304,0,62
2024-10-30 01:00:00,33.397433,-110.87445,Arizona,Gila,,,,0.0,1,2,10,304,0,290
2024-10-30 01:00:00,33.7784,-84.3914,Georgia,Fulton,,8.9,,,1,2,10,304,0,336
2024-10-30 01:00:00,34.10002,-117.49201,California,San Bernardino,,,,0.1,1,2,10,304,0,367
2024-10-30 01:00:00,36.105481,-96.361196,Oklahoma,Creek,,,0.044,,1,2,10,304,0,526
2024-10-30 01:00:00,36.163962,-115.11393,Nevada,Clark,,2.7,,,1,2,10,304,0,540
2024-10-30 01:00:00,37.289732,-120.429718,California,Merced,,,0.006,,1,2,10,304,0,628
2024-10-30 01:00:00,38.85287,-77.63462,Virginia,Prince William,,,0.001,,1,2,10,304,0,779
2024-10-30 01:00:00,40.216779,-110.182742,Utah,Duchesne,,,0.034,,1,2,10,304,0,984
2024-10-30 01:00:00,40.386368,-104.73744,Colorado,Weld,0.125,,,,1,2,10,304,0,1008
2024-10-30 01:00:00,40.777145,-111.945849,Utah,Salt Lake,,,,0.4,1,2,10,304,0,1070
2024-10-30 01:00:00,41.673006,-81.422455,Ohio,Lake,,,0.041,,1,2,10,304,0,1174
2024-10-30 01:00:00,42.529999,-108.720003,Wyoming,Fremont,,,0.04,,1,2,10,304,0,1265
2024-10-30 01:00:00,42.5956,-87.88576,Wisconsin,Kenosha,,,0.044,,1,2,10,304,0,1267
2024-10-30 02:00:00,28.596389,-81.3625,Florida,Orange,,,,0.8,2,2,10,304,0,76
2024-10-30 02:00:00,29.632058,-98.564936,Texas,Bexar,,0.0,,,2,2,10,304,0,99
2024-10-30 02:00:00,30.354944,-97.761803,Texas,Travis,,2.3,,,2,2,10,304,0,153
2024-10-30 02:00:00,32.437028,-84.999653,Alabama,Russell,,,0.022,,2,2,10,304,0,225
2024-10-30 02:00:00,33.40314,-112.07526,Arizona,Maricopa,0.3,,,,2,2,10,304,0,291
2024-10-30 02:00:00,33.92513,-117.95264,California,Orange,,22.6,,,2,2,10,304,0,349
2024-10-30 02:00:00,34.1326,-118.1272,California,Los Angeles,,15.2,,,2,2,10,304,0,370
2024-10-30 02:00:00,35.01708,-106.65739,New Mexico,Bernalillo,0.0,,,,2,2,10,304,0,430
2024-10-30 02:00:00,36.163962,-115.11393,Nevada,Clark,0.1,,,,2,2,10,304,0,540
2024-10-30 02:00:00,36.697186,-97.08135,Oklahoma,Kay,,,,2.0,2,2,10,304,0,584
2024-10-30 02:00:00,36.98332,-121.98822,California,Santa Cruz,,,0.017,,2,2,10,304,0,605
2024-10-30 02:00:00,37.34438,-77.25925,Virginia,Charles,,,,0.5,2,2,10,304,0,633
2024-10-30 02:00:00,37.97768,-87.596836,Indiana,Vanderburgh,0.2,,,,2,2,10,304,0,688
2024-10-30 02:00:00,39.838119,-104.94984,Colorado,Adams,,2.9,,,2,2,10,304,0,928
2024-10-30 02:00:00,40.002707,-82.994424,Ohio,Franklin,,,,1.0,2,2,10,304,0,956
2024-10-30 02:00:00,40.386368,-104.73744,Colorado,Weld,0.123,,,,2,2,10,304,0,1008
2024-10-30 02:00:00,40.684722,-80.359722,Pennsylvania,Beaver,,,0.037,,2,2,10,304,0,1050
2024-10-30 02:00:00,40.8679,-73.87809,New York,Bronx,0.285,,,,2,2,10,304,0,1084
2024-10-30 02:00:00,41.182227,-104.778334,Wyoming,Laramie,,,,0.7,2,2,10,304,0,1109
2024-10-30 02:00:00,41.7514,-87.713488,Illinois,Cook,,,,1.3,2,2,10,304,0,1185
2024-10-30 02:00:00,41.842649,-111.852199,Utah,Cache,,6.4,,,2,2,10,304,0,1202
2024-10-30 02:00:00,42.295824,-83.129431,Michigan,Wayne,0.4,,,,2,2,10,304,0,1240
2024-10-30 02:00:00,42.302778,-83.106667,Michigan,Wayne,,,,2.3,2,2,10,304,0,1242
2024-10-30 02:00:00,42.798339,-84.393795,Michigan,Clinton,,,0.04,,2,2,10,304,0,1287
2024-10-30 02:00:00,43.13246,-71.458246,New Hampshire,Merrimack,,,,0.0,2,2,10,304,0,1322
2024-10-30 02:00:00,43.44957,-74.51625,New York,Hamilton,,,,0.1,2,2,10,304,0,1339
2024-10-30 02:00:00,43.873056,-104.191944,Wyoming,Weston,,,0.022,,2,2,10,304,0,1365
2024-10-30 02:00:00,44.76323,-93.03255,Minnesota,Dakota,,,,2.4,2,2,10,304,0,1410
2024-10-30 02:00:00,47.048537,-109.455315,Montana,Fergus,,,0.022,,2,2,10,304,0,1465
2024-10-30 03:00:00,19.717562,-155.11053,Hawaii,Hawaii,,,,1.8,3,2,10,304,0,14
2024-10-30 03:00:00,25.899539,-80.38259,Florida,Miami-Dade,,6.1,,,3,2,10,304,0,24
2024-10-30 03:00:00,28.141667,-82.739722,Florida,Pinellas,,,,1.1,3,2,10,304,0,67
2024-10-30 03:00:00,30.262347,-93.284906,Louisiana,Calcasieu,,2.3,,,3,2,10,304,0,147
2024-10-30 03:00:00,31.653086,-97.070704,Texas,McLennan,0.4,,,,3,2,10,304,0,183
2024-10-30 03:00:00,32.425261,-111.06352,Arizona,Pima,,,0.034,,3,2,10,304,0,224
2024-10-30 03:00:00,34.106678,-117.274063,California,San Bernardino,0.3,,,,3,2,10,304,0,368
2024-10-30 03:00:00,34.403052,-119.457914,California,Santa Barbara,,0.0,,,3,2,10,304,0,389
2024-10-30 03:00:00,35.477801,-97.303044,Oklahoma,Oklahoma,,,0.041,,3,2,10,304,0,473
2024-10-30 03:00:00,36.163962,-115.11393,Nevada,Clark,0.1,,,,3,2,10,304,0,540
2024-10-30 03:00:00,36.214465,-115.091437,Nevada,Clark,0.1,,,,3,2,10,304,0,549
2024-10-30 03:00:00,36.694261,-121.623271,California,Monterey,,,0.006,,3,2,10,304,0,583
2024-10-30 03:00:00,38.22876,-85.65452,Kentucky,Jefferson,0.18,,,,3,2,10,304,0,714
2024-10-30 03:00:00,38.23158,-85.82678,Kentucky,Jefferson,,,0.037,,3,2,10,304,0,715
2024-10-30 03:00:00,39.12886,-84.50404,Ohio,Hamilton,0.121,,,,3,2,10,304,0,823
2024-10-30 03:00:00,39.146025,-84.538375,Ohio,Hamilton,0.246,,,,3,2,10,304,0,829
2024-10-30 03:00:00,39.70595,-79.012,Maryland,Garrett,0.121,,,,3,2,10,304,0,903
2024-10-30 03:00:00,39.773913,-75.496513,Delaware,New Castle,,,,0.0,3,2,10,304,0,912
2024-10-30 03:00:00,39.83562,-84.720524,Ohio,Preble,0.187,,,,3,2,10,304,0,927
2024-10-30 03:00:00,40.246992,-76.846988,Pennsylvania,Dauphin,,,0.0,,3,2,10,304,0,986
2024-10-30 03:00:00,40.598056,-111.894167,Utah,Salt Lake,0.1,,,,3,2,10,304,0,1040
2024-10-30 03:00:00,40.64144,-74.208365,New Jersey,Union,,35.4,,,3,2,10,304,0,1045
2024-10-30 03:00:00,40.662961,-111.901851,Utah,Salt Lake,0.0,,,,3,2,10,304,0,1048
2024-10-30 03:00:00,42.228611,-83.208333,Michigan,Wayne,0.2,,,,3,2,10,304,0,1230
2024-10-30 03:00:00,42.302778,-83.106667,Michigan,Wayne,,,,2.1,3,2,10,304,0,1242
2024-10-30 03:00:00,42.385998,-83.266189,Michigan,Wayne,,5.0,,,3,2,10,304,0,1250
2024-10-30 03:00:00,42.916389,-112.515833,Idaho,Bannock,,,,13.1,3,2,10,304,0,1299
2024-10-30 03:00:00,46.825425,-100.76821,North Dakota,Burleigh,0.143,,,,3,2,10,304,0,1458
2024-10-30 03:00:00,46.8943,-103.37853,North Dakota,Billings,,,,2.5,3,2,10,304,0,1462
2024-10-30 04:00:00,26.053889,-80.256944,Florida,Broward,0.127,,,,4,2,10,304,0,25
2024-10-30 04:00:00,28.195574,-82.756264,Florida,Pasco,,,0.028,,4,2,10,304,0,68
2024-10-30 04:00:00,33.40314,-112.07526,Arizona,Maricopa,,,0.005,,4,2,10,304,0,291
2024-10-30 04:00:00,33.503833,-112.095767,Arizona,Maricopa,,18.0,,,4,2,10,304,0,308
2024-10-30 04:00:00,33.6878,-84.2905,Georgia,DeKalb,0.187,,,,4,2,10,304,0,327
2024-10-30 04:00:00,34.06703,-117.7514,California,Los Angeles,,24.6,,,4,2,10,304,0,363
